id,performance_id,element_index,element_name,base_value,goe,panel_score,judges_scores,is_bonus
1,1,1,4Lz,11.5,2.79,14.29,"3,2,3,3,3,2,2,2,2",False
2,1,2,3A+1Eu+3S,12.8,1.14,13.94,"1,2,2,2,2,1,0,1,1",False
3,1,3,4T+3T,13.7,1.49,15.19,"1,2,1,2,2,2,1,2,1",False
4,1,4,FCSp3,2.8,0.44,3.24,"2,2,1,2,2,1,1,2,1",False
5,1,5,4T,9.5,2.17,11.67,"2,2,2,3,3,3,2,2,2",False
6,1,6,3A+2A+SEQ,12.43,0.91,13.34,"1,1,1,2,2,1,1,1,1",True
7,1,7,3Lo,5.39,0.84,6.23,"1,1,1,2,2,2,2,2,2",True
8,1,8,3Lz,6.49,0.76,7.25,"1,2,1,2,2,1,1,1,1",True
9,1,9,CSSp4,3.0,0.43,3.43,"2,2,2,1,2,1,1,1,1",False
10,1,10,StSq3,3.3,0.66,3.96,"1,2,2,3,2,2,2,2,2",False
11,1,11,ChSq1,3.0,1.0,4.0,"2,1,2,2,2,2,3,2,2",False
12,1,12,CCoSp4,3.5,0.7,4.2,"2,2,2,2,2,2,2,2,2",False
13,2,1,4Lz,11.5,0.99,12.49,"-2,2,3,1,0,0,1,1,1",False
14,2,2,4Lo,10.5,2.25,12.75,"2,3,2,2,2,2,2,2,3",False
15,2,3,4S<,7.76,-1.44,6.32,"-2,-1,-1,-2,-2,-3,-2,-2,-2",False
16,2,4,3Aq+3T,12.2,-1.26,10.94,"-1,-2,0,-2,-2,-2,-2,-1,-1",False
17,2,5,ChSq1,3.0,1.07,4.07,"2,3,3,2,2,1,1,2,4",False
18,2,6,3A+2A+2A+SEQ,16.06,1.71,17.77,"3,3,2,2,2,1,1,2,3",True
19,2,7,3Lz+3Tq,11.11,-1.35,9.76,"-3,-3,-1,-2,-2,-3,-2,-2,-2",True
20,2,8,CSSp4,3.0,0.69,3.69,"2,3,2,3,3,1,2,2,2",False
21,2,9,StSq3,3.3,0.85,4.15,"3,3,3,2,3,2,1,2,3",False
22,2,10,3Lo,5.39,0.98,6.37,"2,2,2,2,2,2,1,2,2",True
23,2,11,CCoSp4,3.5,1.05,4.55,"3,3,3,3,3,2,3,3,3",False
24,2,12,FCCoSp4,3.5,0.6,4.1,"2,2,3,2,2,1,1,1,2",False
25,3,1,3A+1Eu+4Sq,18.2,-0.69,17.51,"-1,-1,0,-1,-1,0,0,-1,-1",False
26,3,2,4Lz,11.5,0.66,12.16,"2,0,0,1,1,2,0,0,0",False
27,3,3,4F!,11.0,0.63,11.63,"1,1,1,0,0,1,1,0,-1",False
28,3,4,FCSp3,2.8,0.08,2.88,"1,-1,-1,1,0,0,1,0,1",False
29,3,5,ChSq1,3.0,0.79,3.79,"1,1,1,2,1,2,2,2,2",False
30,3,6,3F!,5.3,0.08,5.38,"0,0,0,0,0,1,1,0,-1",False
31,3,7,CCoSp3,3.0,0.09,3.09,"0,0,-2,0,0,1,1,0,1",False
32,3,8,4T+3T,15.07,1.76,16.83,"2,3,1,1,2,2,2,2,2",True
33,3,9,3Lz+3A<+SEQ,13.53,-2.29,11.24,"-4,-4,-4,-3,-4,-3,-3,-4,-2",True
34,3,10,4T<F<,8.36,-3.8,4.56,"-5,-5,-5,-5,-5,-5,-5,-5,-5",True
35,3,11,StSq3,3.3,0.57,3.87,"2,3,2,2,2,1,1,1,2",False
36,3,12,CSSp3,2.6,0.48,3.08,"2,2,2,2,2,1,2,1,2",False
37,4,1,4T+3T,13.7,1.36,15.06,"1,1,1,2,2,2,1,1,2",False
38,4,2,4T,9.5,1.76,11.26,"0,2,2,2,2,2,2,1,2",False
39,4,3,3A,8.0,1.6,9.6,"2,2,2,3,2,1,3,2,1",False
40,4,4,FCCoSp4,3.5,0.1,3.6,"1,1,1,0,0,0,0,0,0",False
41,4,5,3S,4.3,-0.49,3.81,"-1,-1,-2,-1,-1,0,-2,-1,-1",False
42,4,6,3A+2A+SEQ,12.43,1.49,13.92,"1,2,2,2,1,2,2,2,2",True
43,4,7,3Lz+1Eu+3Fq,12.87,-1.01,11.86,"-2,-2,-2,-2,-2,-1,-2,-1,-1",True
44,4,8,3Lo,5.39,0.42,5.81,"0,1,0,1,1,2,1,1,1",True
45,4,9,FSSp4,3.0,0.04,3.04,"0,0,0,0,1,0,0,1,0",False
46,4,10,StSq4,3.9,1.0,4.9,"2,2,3,3,3,2,3,3,1",False
47,4,11,ChSq1,3.0,0.86,3.86,"2,1,0,3,3,1,2,2,1",False
48,4,12,CCoSp4,3.5,0.3,3.8,"1,0,-2,2,2,1,2,0,0",False
49,5,1,3A+2T,9.3,1.26,10.56,"1,1,1,2,2,2,2,1,2",False
50,5,2,3A,8.0,1.6,9.6,"2,2,2,2,3,2,2,1,2",False
51,5,3,3Lz,5.9,0.84,6.74,"1,1,2,2,2,1,1,1,3",False
52,5,4,3Lo,4.9,0.98,5.88,"2,2,2,3,3,1,2,1,2",False
53,5,5,FCCoSp4,3.5,0.7,4.2,"2,2,1,2,2,2,2,2,2",False
54,5,6,CCoSp4,3.5,0.75,4.25,"1,2,2,3,3,2,2,2,2",False
55,5,7,StSq3,3.3,0.57,3.87,"2,2,1,2,2,1,2,1,2",False
56,5,8,FSSp3,2.6,0.15,2.75,"0,2,1,1,1,1,0,0,0",False
57,5,9,3F!+2T,7.26,-0.3,6.96,"0,0,-1,-1,1,0,-2,-1,-1",True
58,5,10,3Lz+2A+2A+SEQ,13.75,0.51,14.26,"2,2,0,0,1,1,0,0,2",True
59,5,11,1S,0.44,-0.02,0.42,"-1,0,0,0,0,0,-1,-1,-1",True
60,5,12,ChSq1,3.0,0.79,3.79,"2,1,0,2,2,1,1,2,2",False
61,6,1,4T+3T,13.7,1.9,15.6,"2,2,2,2,2,2,2,2,1",False
62,6,2,4T,9.5,1.9,11.4,"2,2,2,2,2,2,2,2,1",False
63,6,3,3A,8.0,0.34,8.34,"1,1,0,0,1,1,-1,0,0",False
64,6,4,3Lo,4.9,0.28,5.18,"0,1,1,1,2,0,1,0,0",False
65,6,5,FCSp4,3.2,0.59,3.79,"2,2,2,2,2,1,2,2,1",False
66,6,6,ChSq1,3.0,0.57,3.57,"1,2,0,1,3,1,1,1,1",False
67,6,7,3A+REP,6.16,-2.4,3.76,"-3,-3,-3,-4,-3,-3,-3,-3,-3",True
68,6,8,3Lz!+2A+SEQ,10.12,-0.42,9.7,"0,0,-1,-1,-1,0,-1,-1,-1",True
69,6,9,3F,5.83,0.3,6.13,"0,1,1,0,1,1,1,0,0",True
70,6,10,CCoSp4,3.5,0.2,3.7,"1,1,-2,0,1,1,1,1,-1",False
71,6,11,CSSp3,2.6,0.37,2.97,"1,3,1,2,2,1,2,1,1",False
72,6,12,StSq2,2.6,0.33,2.93,"1,3,1,1,0,2,2,1,1",False
73,7,1,4T+2T,10.8,1.36,12.16,"1,2,0,1,2,1,2,1,2",False
74,7,2,4T,9.5,-2.44,7.06,"-1,-2,-4,-4,-2,-3,-2,-2,-3",False
75,7,3,3A+2T,9.3,0.8,10.1,"1,2,0,1,1,1,1,1,1",False
76,7,4,FCSp4,3.2,0.41,3.61,"1,2,0,2,1,1,1,1,2",False
77,7,5,3A,8.0,-2.17,5.83,"-3,-3,-4,-3,-2,-3,-3,-2,-2",False
78,7,6,3F,5.83,-1.29,4.54,"-3,-3,-4,-3,-3,-1,-2,-2,-1",True
79,7,7,3Lz+1Eu+2S,8.47,-0.76,7.71,"-1,-1,-2,-2,-1,-1,-2,-1,0",True
80,7,8,3Lo,5.39,0.0,5.39,"0,0,0,0,0,0,0,0,1",True
81,7,9,ChSq1,3.0,0.86,3.86,"2,2,1,2,2,1,2,1,3",False
82,7,10,CCoSp4,3.5,0.45,3.95,"1,2,1,1,2,1,1,1,2",False
83,7,11,StSq3,3.3,0.38,3.68,"2,2,0,0,2,0,1,1,2",False
84,7,12,CSSp3,2.6,0.45,3.05,"2,3,1,0,3,1,1,2,2",False
85,8,1,4S+3Tq,13.9,-0.42,13.48,"2,-1,-1,-1,3,-1,0,-1,-1",False
86,8,2,4T<F<,7.6,-3.8,3.8,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
87,8,3,2S,1.3,0.0,1.3,"0,1,0,0,0,0,0,0,-1",False
88,8,4,3AqFq,8.0,-4.0,4.0,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
89,8,5,StSq4,3.9,1.39,5.29,"4,3,3,4,4,4,4,3,3",False
90,8,6,3Lz+1Eu+2S,8.47,0.67,9.14,"2,1,1,2,1,1,1,1,1",True
91,8,7,3Fq+2A+SEQ,9.46,-0.91,8.55,"-1,-2,-1,-2,-2,-2,-2,-1,-2",True
92,8,8,FCSp3,2.8,0.12,2.92,"1,0,1,0,1,1,-1,0,0",False
93,8,9,FCCoSp4,3.5,0.45,3.95,"3,1,1,2,2,1,1,1,1",False
94,8,10,3F,5.83,-1.06,4.77,"1,-3,-3,-2,-2,-2,-2,-1,-2",True
95,8,11,ChSq1,3.0,1.36,4.36,"3,3,1,3,3,3,3,2,2",False
96,8,12,CCoSp3,3.0,0.51,3.51,"2,2,1,2,2,2,2,1,1",False
97,9,1,3S,4.3,1.23,5.53,"2,2,3,3,3,3,3,3,3",False
98,9,2,3Lz+3T,10.1,1.35,11.45,"2,2,2,1,3,2,3,3,2",False
99,9,3,3A<,6.4,-2.83,3.57,"-5,-4,-5,-5,-4,-5,-4,-2,-4",False
100,9,4,3Fq,5.3,-0.68,4.62,"-1,-2,-1,-1,-2,-2,-1,-1,-1",False
101,9,5,CCoSp2V,1.88,0.24,2.12,"2,2,0,1,2,0,1,2,1",False
102,9,6,StSq3,3.3,0.66,3.96,"2,2,2,2,2,2,2,3,2",False
103,9,7,3Aq+REP,6.16,-3.89,2.27,"-5,-5,-5,-5,-5,-5,-5,-4,-4",True
104,9,8,3Lz+2A+1A+SEQ,11.33,0.93,12.26,"2,1,1,1,2,2,2,2,1",True
105,9,9,3Lo<,4.31,-0.78,3.53,"-2,-2,-2,-2,-2,-2,-2,-1,-2",True
106,9,10,FCCoSp4,3.5,0.6,4.1,"1,2,-2,2,3,1,2,2,2",False
107,9,11,FSSp3,2.6,0.63,3.23,"3,2,1,3,2,2,2,3,3",False
108,9,12,ChSq1,3.0,1.14,4.14,"2,2,2,2,2,2,3,3,3",False
109,10,1,4T,9.5,-1.76,7.74,"-2,0,-1,-2,-2,-2,-2,-2,-2",False
110,10,2,3T+3T,8.4,0.9,9.3,"2,2,1,2,3,2,2,2,3",False
111,10,3,3A+2A+2A+SEQ,14.6,-1.71,12.89,"-2,-2,-3,-2,-2,-3,-2,-2,-2",False
112,10,4,3A,8.0,-0.8,7.2,"-2,0,-1,-1,-2,-1,-2,0,0",False
113,10,5,CCSp3,2.8,0.48,3.28,"2,2,2,2,2,1,1,2,1",False
114,10,6,2Lz,2.31,0.21,2.52,"1,2,1,0,2,1,1,1,0",True
115,10,7,3S+2T,6.16,0.55,6.71,"1,2,1,2,2,1,0,0,2",True
116,10,8,3Lo<,4.31,-1.9,2.41,"-5,-5,-5,-5,-5,-5,-5,-4,-4",True
117,10,9,FCCoSp4,3.5,0.4,3.9,"0,2,1,2,1,1,1,1,1",False
118,10,10,StSq3,3.3,0.33,3.63,"1,1,1,2,1,0,1,1,1",False
119,10,11,CCoSp4,3.5,0.6,4.1,"2,2,1,2,2,1,2,2,1",False
120,10,12,ChSq1,3.0,0.64,3.64,"2,1,1,1,2,0,0,2,2",False
121,11,1,4Sq,9.7,-0.83,8.87,"0,-1,0,-1,3,-2,-2,-1,-1",False
122,11,2,4T<F<,7.6,-3.8,3.8,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
123,11,3,3F,5.3,-1.06,4.24,"-2,-2,-2,-2,-2,-2,-2,-2,-1",False
124,11,4,ChSq1,3.0,1.29,4.29,"2,2,3,3,3,2,2,3,3",False
125,11,5,2A,3.3,-1.08,2.22,"-3,-4,-4,-3,-3,-3,-4,-3,-3",False
126,11,6,3A<,7.04,-1.37,5.67,"-2,-3,-3,-2,-2,-2,-2,-2,-2",True
127,11,7,Lz,0.0,0.0,0.0,"-,-,-,-,-,-,-,-,-",False
128,11,8,FCSp3,2.8,0.0,2.8,"0,0,0,0,0,0,0,0,0",False
129,11,9,StSq2,2.6,0.52,3.12,"2,2,2,3,2,2,2,2,2",False
130,11,10,3F+2A<+SEQ,8.73,-1.82,6.91,"-4,-4,-4,-4,-3,-3,-3,-3,-3",True
131,11,11,CCoSp3,3.0,0.17,3.17,"0,0,1,1,0,1,1,-1,1",False
132,11,12,CSSp4,3.0,0.64,3.64,"3,3,1,2,2,2,2,2,2",False
133,12,1,4S+3T,13.9,1.39,15.29,"1,2,1,2,2,1,1,1,2",False
134,12,2,4T<,7.6,-1.52,6.08,"-2,-2,-2,-2,-2,-2,-2,-3,-1",False
135,12,3,4S,9.7,-3.19,6.51,"-4,-3,-3,-3,-3,-3,-4,-4,-3",False
136,12,4,1A,1.1,-0.06,1.04,"0,0,0,-1,0,0,-2,-2,-1",False
137,12,5,CCoSp3,3.0,0.17,3.17,"0,1,-3,1,2,1,1,0,0",False
138,12,6,ChSq1,3.0,-0.71,2.29,"-1,0,-5,-1,-1,0,-2,-3,-2",False
139,12,7,3F+2A+2A+SEQ,13.09,0.3,13.39,"0,1,0,1,1,0,2,0,1",True
140,12,8,3F<<,1.98,-0.75,1.23,"-4,-4,-5,-5,-3,-4,-4,-4,-4",True
141,12,9,3Lo<+2Tq,5.74,-1.79,3.95,"-4,-4,-5,-5,-4,-5,-5,-5,-4",True
142,12,10,StSq1F,1.8,-0.9,0.9,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
143,12,11,FCSp2,2.3,-0.16,2.14,"0,-1,-1,0,0,0,-1,-3,-2",False
144,12,12,FCCoSp2V,1.88,-0.3,1.58,"-2,-2,-3,0,-1,0,-2,-3,-1",False
145,13,1,4Lz,11.5,1.81,13.31,"3,1,2,2,2,2,1,1,1",False
146,13,2,4T+3T,13.7,1.63,15.33,"1,2,2,3,2,2,1,2,1",False
147,13,3,CSSp4,3.0,0.69,3.69,"2,3,3,2,3,2,2,2,1",False
148,13,4,FCSp3,2.8,0.2,3.0,"0,1,2,2,1,1,0,0,0",False
149,13,5,3A,8.8,1.83,10.63,"2,2,3,3,3,2,2,2,2",True
150,13,6,StSq2,2.6,0.52,3.12,"2,2,2,2,2,2,2,2,2",False
151,13,7,CCoSp4,3.5,0.7,4.2,"2,2,2,3,2,2,2,2,2",False
152,14,1,4Lzq+3T,15.7,-4.6,11.1,"-4,-4,-4,-4,-4,-4,-4,-4,-4",False
153,14,2,4Lo,10.5,1.35,11.85,"1,2,3,2,1,1,1,1,1",False
154,14,3,3A,8.8,1.83,10.63,"2,2,3,2,2,2,2,3,3",True
155,14,4,FSSp4,3.0,0.81,3.81,"3,3,3,3,3,2,2,2,4",False
156,14,5,StSq3,3.3,0.85,4.15,"2,3,4,3,3,2,2,2,3",False
157,14,6,CCSp4,3.2,0.46,3.66,"1,1,3,0,3,0,2,2,1",False
158,14,7,CCoSp4,3.5,1.05,4.55,"1,3,3,3,4,2,3,3,4",False
159,15,1,4Lz<+3T,13.4,-1.31,12.09,"-2,-1,-1,-1,-2,-2,-1,-2,0",False
160,15,2,3A,8.0,2.4,10.4,"3,3,3,3,3,3,2,3,3",False
161,15,3,CCoSp3,3.0,0.39,3.39,"1,0,2,1,1,2,2,1,1",False
162,15,4,4T,10.45,2.71,13.16,"3,2,2,3,3,3,3,3,3",True
163,15,5,FCSp3,2.8,-0.32,2.48,"-1,-2,0,-2,1,-2,-1,-1,-1",False
164,15,6,StSq2,2.6,0.59,3.19,"3,2,2,3,3,2,2,2,2",False
165,15,7,CSSp4,3.0,0.17,3.17,"0,2,2,1,0,1,1,-1,-1",False
166,16,1,4T+3T,13.7,2.44,16.14,"2,3,3,3,3,3,2,2,2",False
167,16,2,4Sq,9.7,-1.66,8.04,"-1,-2,0,-1,-2,-2,-2,-2,-2",False
168,16,3,FCSp3,2.8,-0.12,2.68,"0,-1,-2,1,1,0,-2,-1,0",False
169,16,4,3A,8.8,1.37,10.17,"2,2,3,1,2,2,2,1,1",True
170,16,5,CSSp4,3.0,0.81,3.81,"3,3,3,3,3,2,3,2,2",False
171,16,6,StSq2,2.6,0.67,3.27,"3,3,3,3,4,2,2,2,2",False
172,16,7,CCoSp3,3.0,-0.04,2.96,"0,0,0,0,1,0,0,-1,-1",False
173,17,1,4T,9.5,1.63,11.13,"1,2,1,2,2,1,2,2,2",False
174,17,2,3A,8.0,1.14,9.14,"2,1,2,2,2,0,0,1,2",False
175,17,3,FCSp4,3.2,0.59,3.79,"1,3,2,3,2,1,1,2,2",False
176,17,4,3Lz+3T,11.11,1.18,12.29,"1,2,2,2,3,1,2,2,3",True
177,17,5,CCoSp4,3.5,0.65,4.15,"2,3,2,2,2,1,1,2,2",False
178,17,6,StSq3,3.3,0.38,3.68,"1,2,2,1,1,1,1,1,1",False
179,17,7,CSSp4,3.0,0.73,3.73,"3,3,3,2,3,1,2,2,2",False
180,18,1,4T,9.5,1.76,11.26,"2,2,3,2,3,1,1,2,1",False
181,18,2,3Aq,8.0,-1.37,6.63,"-1,-2,-2,-2,-1,-2,-2,-2,-1",False
182,18,3,FCSp3,2.8,0.32,3.12,"1,2,1,1,2,1,1,1,1",False
183,18,4,3Lz+3T,11.11,0.93,12.04,"1,1,2,2,2,1,1,2,2",True
184,18,5,StSq3,3.3,0.8,4.1,"2,2,3,3,3,2,2,3,2",False
185,18,6,CSSp2,2.3,-0.07,2.23,"1,-1,1,1,1,-1,-2,-1,-3",False
186,18,7,CCoSp3V,2.25,-0.03,2.22,"0,-1,-2,0,1,1,0,0,-1",False
187,19,1,4S,9.7,-2.63,7.07,"-3,-2,-3,-3,-3,-3,-3,-2,-2",False
188,19,2,1T*+COMBO*,0.0,0.0,0.0,"-,-,-,-,-,-,-,-,-",False
189,19,3,FCSp4,3.2,0.59,3.79,"1,2,2,2,1,2,2,2,2",False
190,19,4,3A,8.8,1.03,9.83,"2,1,1,2,0,1,1,2,1",True
191,19,5,CSSp4,3.0,0.34,3.34,"3,2,2,2,2,0,0,-2,0",False
192,19,6,StSq4,3.9,1.39,5.29,"4,4,3,4,4,3,3,3,4",False
193,19,7,CCoSp4,3.5,1.1,4.6,"4,3,3,4,3,3,3,2,3",False
194,20,1,4T,9.5,0.41,9.91,"-1,0,2,1,2,0,0,0,0",False
195,20,2,3A,8.0,-0.8,7.2,"-1,-1,-1,0,-1,-1,-1,-1,-2",False
196,20,3,FCSp4,3.2,0.41,3.61,"0,2,2,2,2,1,1,0,1",False
197,20,4,3F+3T,10.45,-1.59,8.86,"1,-3,-3,-3,-3,-3,-3,-3,-3",True
198,20,5,CSSp2,2.3,0.33,2.63,"1,2,3,2,3,0,0,-1,2",False
199,20,6,StSq2,2.6,0.22,2.82,"0,2,2,1,-1,1,1,0,1",False
200,20,7,CCoSp4,3.5,0.25,3.75,"0,1,0,2,2,1,1,0,0",False
201,21,1,3F,5.3,0.91,6.21,"2,1,1,2,3,1,2,2,2",False
202,21,2,3A,8.0,1.49,9.49,"1,2,2,2,3,1,2,2,2",False
203,21,3,FCSp3,2.8,0.6,3.4,"2,2,2,3,3,1,2,2,2",False
204,21,4,3Lz+3TqFq,11.11,-2.95,8.16,"-5,-5,-5,-5,-5,-5,-5,-5,-5",True
205,21,5,CSSp3,2.6,-0.45,2.15,"0,0,-1,-2,-2,-1,-3,-3,-3",False
206,21,6,StSq2,2.6,0.33,2.93,"1,1,2,3,2,0,1,1,1",False
207,21,7,CCoSp3,3.0,0.3,3.3,"1,1,2,1,1,1,0,1,1",False
208,22,1,4SF,9.7,-4.85,4.85,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
209,22,2,4T+3T,13.7,0.41,14.11,"1,1,0,0,2,0,0,0,1",False
210,22,3,3A,8.0,-0.69,7.31,"-1,-1,-1,0,-1,0,-1,-1,-1",False
211,22,4,CCoSp3,3.0,0.13,3.13,"1,0,-1,1,1,1,0,0,0",False
212,22,5,FCSp3,2.8,-0.12,2.68,"-1,1,-1,0,1,0,-1,-1,-1",False
213,22,6,StSq2,2.6,0.04,2.64,"0,1,0,0,1,0,0,0,0",False
214,22,7,CSSp2,2.3,-0.1,2.2,"0,1,0,0,0,-1,-1,-1,-2",False
215,23,1,3F,5.3,1.14,6.44,"2,2,2,2,2,3,2,2,3",False
216,23,2,3Lz+COMBO,5.9,-2.95,2.95,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
217,23,3,CCSp3,2.8,-0.56,2.24,"-2,-2,0,-2,-1,-2,-2,-4,-3",False
218,23,4,3AF,8.8,-4.0,4.8,"-5,-5,-5,-5,-5,-5,-5,-5,-5",True
219,23,5,StSq4,3.9,1.0,4.9,"0,3,3,2,2,3,2,3,3",False
220,23,6,CCoSp4,3.5,-0.1,3.4,"-1,0,3,-1,-1,1,0,0,-1",False
221,23,7,FSSp4,3.0,0.73,3.73,"2,2,3,3,2,2,2,3,3",False
222,24,1,2T+3T,5.5,0.24,5.74,"1,1,1,1,1,-1,0,0,0",False
223,24,2,2Lz**,0.0,0.0,0.0,"-,-,-,-,-,-,-,-,-",False
224,24,3,CCSp4,3.2,0.23,3.43,"0,1,2,1,2,1,0,0,0",False
225,24,4,3A,8.8,-1.6,7.2,"-2,-2,-2,-2,-2,-3,-2,-2,-1",True
226,24,5,CCoSp4,3.5,0.55,4.05,"0,2,2,2,2,1,2,1,1",False
227,24,6,StSq4,3.9,0.17,4.07,"0,1,-2,1,0,-1,2,2,0",False
228,24,7,FSSp2,2.3,0.33,2.63,"2,2,2,1,2,1,1,1,0",False
229,25,1,3A,8.0,1.83,9.83,"2,1,2,2,2,3,2,3,3",False
230,25,2,3F+3T,9.5,-1.59,7.91,"-3,-4,-3,-3,-3,-3,-3,-3,-2",False
231,25,3,3Lz+2T,7.2,0.59,7.79,"0,1,1,1,1,1,1,1,2",False
232,25,4,3S,4.3,0.8,5.1,"2,1,2,2,1,2,2,2,2",False
233,25,5,FSSp4,3.0,0.34,3.34,"1,1,1,1,1,1,2,1,2",False
234,25,6,3Lo+2A+2A+SEQ,12.65,1.12,13.77,"2,2,2,3,2,3,2,2,3",True
235,25,7,3Fq,5.83,-0.53,5.3,"-1,-1,-1,0,-1,-1,-1,-1,-1",True
236,25,8,CCoSp3,3.0,0.77,3.77,"2,3,2,2,3,2,3,3,3",False
237,25,9,3Lo,5.39,0.98,6.37,"1,1,1,2,5,2,2,3,3",True
238,25,10,StSq4,3.9,0.95,4.85,"2,2,2,2,2,3,3,3,3",False
239,25,11,ChSq1,3.0,1.29,4.29,"2,2,3,3,2,3,3,2,3",False
240,25,12,LSp3,2.4,0.55,2.95,"2,2,2,2,2,3,3,2,3",False
241,26,1,3F,5.3,1.44,6.74,"2,2,3,3,3,2,3,3,3",False
242,26,2,3Lz+3T,10.1,1.1,11.2,"1,1,2,2,2,2,2,2,3",False
243,26,3,3S,4.3,1.04,5.34,"1,2,2,2,3,3,3,2,3",False
244,26,4,CCoSp4,3.5,1.1,4.6,"2,3,3,3,4,3,4,3,3",False
245,26,5,3Lo,4.9,1.26,6.16,"2,3,2,2,3,2,3,3,3",False
246,26,6,FCSp4,3.2,1.05,4.25,"3,3,3,3,4,4,3,3,4",False
247,26,7,3Lz,6.49,-1.85,4.64,"-3,-3,-3,-3,-4,-3,-4,-3,-2",True
248,26,8,3F!+2Aq+2T+SEQ,10.89,-1.36,9.53,"-3,-2,-3,-2,-3,-3,-3,-2,-1",True
249,26,9,2A+2T,5.06,0.33,5.39,"0,1,1,1,1,1,1,1,2",True
250,26,10,StSq3,3.3,0.85,4.15,"1,2,2,3,3,3,3,2,3",False
251,26,11,ChSq1,3.0,1.14,4.14,"0,2,2,3,2,2,3,2,3",False
252,26,12,LSp3,2.4,0.75,3.15,"3,2,3,3,4,3,3,3,4",False
253,27,1,3F+3T,9.5,1.29,10.79,"1,3,2,3,2,2,2,3,3",False
254,27,2,3Lo,4.9,-0.63,4.27,"-1,-1,-1,-2,-2,-1,-1,-2,-1",False
255,27,3,3Lz,5.9,1.1,7.0,"1,0,2,2,2,2,2,2,3",False
256,27,4,3S,4.3,0.86,5.16,"1,2,2,2,2,2,2,2,2",False
257,27,5,FCSp4,3.2,0.87,4.07,"2,3,2,3,3,3,3,2,3",False
258,27,6,3Lz+2A+2T+SEQ,11.55,0.84,12.39,"1,1,1,2,2,2,1,1,3",True
259,27,7,3F<+2T,6.09,-0.79,5.3,"-2,-2,-2,-1,-2,-2,-2,-2,-1",True
260,27,8,2A,3.63,0.42,4.05,"0,1,2,2,1,1,1,1,2",True
261,27,9,StSq3,3.3,0.8,4.1,"2,2,2,3,2,3,3,2,4",False
262,27,10,ChSq1,3.0,1.0,4.0,"1,2,2,2,2,2,2,2,3",False
263,27,11,CCoSp4,3.5,0.2,3.7,"-1,-1,1,2,0,0,1,1,2",False
264,27,12,SSp3,2.1,0.48,2.58,"1,2,2,2,2,3,3,2,3",False
265,28,1,2A,3.3,0.85,4.15,"2,2,3,2,3,3,3,2,3",False
266,28,2,1Lo,0.5,-0.01,0.49,"-1,0,0,0,0,0,0,0,-1",False
267,28,3,3S,4.3,0.8,5.1,"1,2,2,2,1,2,2,2,2",False
268,28,4,3F+2T+2Lo,8.3,0.91,9.21,"1,2,2,1,2,2,1,2,2",False
269,28,5,CCoSp4,3.5,0.8,4.3,"2,3,2,3,2,2,3,2,2",False
270,28,6,3Lz+3TqFq,11.11,-2.95,8.16,"-5,-5,-5,-5,-5,-5,-5,-5,-5",True
271,28,7,3F+2A+SEQ,9.46,0.98,10.44,"2,2,2,1,1,2,2,2,2",True
272,28,8,3Lzq,6.49,-0.76,5.73,"-1,-1,-1,-1,-2,-2,-2,-1,-1",True
273,28,9,FCSp4,3.2,0.55,3.75,"1,1,2,2,1,2,2,2,2",False
274,28,10,StSq4,3.9,1.17,5.07,"3,3,3,3,3,3,3,3,3",False
275,28,11,ChSq1,3.0,1.5,4.5,"2,4,3,3,3,3,3,3,3",False
276,28,12,FCCoSp4,3.5,0.9,4.4,"3,3,2,2,3,3,3,2,2",False
277,29,1,3A+3TqFq,12.2,-4.0,8.2,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
278,29,2,3F!q,5.3,-1.29,4.01,"-3,-2,-2,-2,-3,-3,-3,-2,-2",False
279,29,3,3A<,6.4,-2.83,3.57,"-5,-4,-4,-5,-4,-5,-5,-4,-3",False
280,29,4,3Lz+2A+SEQ,9.2,1.1,10.3,"1,2,2,2,1,2,2,2,3",False
281,29,5,FSSp4,3.0,0.73,3.73,"1,3,2,2,2,2,3,3,3",False
282,29,6,ChSq1,3.0,1.0,4.0,"1,2,2,2,2,2,3,1,3",False
283,29,7,3Lz,6.49,0.76,7.25,"0,2,1,1,1,1,2,1,2",True
284,29,8,2A+1Eu+3Sq,8.91,-0.61,8.3,"-2,0,-1,-1,-1,-2,-2,-2,-1",True
285,29,9,1Lo,0.55,-0.01,0.54,"-1,0,0,-1,0,0,0,0,-1",True
286,29,10,CCoSp4,3.5,0.7,4.2,"-1,2,2,2,3,1,3,2,2",False
287,29,11,FCSp3,2.8,0.6,3.4,"1,2,2,3,3,2,2,1,3",False
288,29,12,StSq4,3.9,0.78,4.68,"0,4,1,1,2,3,2,2,3",False
289,30,1,3Lo,4.9,1.05,5.95,"2,2,2,2,2,2,3,2,3",False
290,30,2,3Lz!+3T+2T,11.4,-0.17,11.23,"-1,0,0,-1,0,0,-1,0,0",False
291,30,3,3F,5.3,1.44,6.74,"2,3,3,3,2,2,3,3,3",False
292,30,4,2A,3.3,0.8,4.1,"1,2,3,2,2,3,3,2,3",False
